occurrenceID	institutionCode	collectionCode	catalogNumber	combined	SamplingDate	recordedBy	Sex	Department	Municipality	Locality	MinElevation	MaxElevation	decimalLatitude	decimalLongitude	Habitat	Order	Family	Species	SnoutVentLength	HeadWidth	MouthWidth	ForearmLength	TibiaLength	FemurLength	FootLength	FootWebbing
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0689	PUJ	MUJ	5469	MUJ5469	2006-04-29	Oscar Hernandez	NA	Tolima	Ibagué	Finca la Magnolia, Quebrada el Cural	1100	NA	4.3781	-75.18306	Wetland	Anura	Centrolenidae	Rulyrana susatamai	24.36	7.51	8.32	5.03	14.74	14.43	NA	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0690	PUJ	MUJ	5472	MUJ5472	2005-10-30	Oscar Hernandez	NA	Norte de Santander	La Playa de Belén	 Finca Piritama	1800	NA	NA	NA	Wetland	Anura	Centrolenidae	Hyalinobatrachium ibama	21.65	7	8.47	4.52	11.54	12.6	10.28	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0691	PUJ	MUJ	5473	MUJ5473	2005-10-30	Oscar Hernandez	NA	Norte de Santander	La Playa de Belén	 Finca Piritama	1800	NA	NA	NA	Wetland	Anura	Centrolenidae	Hyalinobatrachium ibama	21.77	7.77	8.32	4.25	11.29	11.96	8.53	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0692	PUJ	MUJ	5476	MUJ5476	2006-09-26	Oscar Hernandez	NA	Santander	Encino	 Santuario de Flora y Fauna Guanentá, Alto Rio Fonce	2688	NA	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis miyatai	21.19	8.73	8.8	4.72	10.89	11.1	9.34	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0693	PUJ	MUJ	5479	MUJ5479	2006-09-26	Oscar Hernandez	NA	Santander	Encino	 Santuario de Flora y Fauna Guanentá, Alto Rio Fonce	2688	NA	NA	NA	Andean Forest	Anura	Craugastoridae	Pristimantis miyatai	26.17	9.74	9.97	5.86	13.96	13.14	10.75	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0694	PUJ	MUJ	5480	MUJ5480	2006-09-26	Oscar Hernandez	NA	Santander	Encino	 Santuario de Flora y Fauna de Guanentá, Alto Rio Fonce, Quebrada aguas claras	2688	NA	NA	NA	Andean Forest	Anura	Bufonidae	Atelopus mittermeieri	33.71	10.03	9.56	8.08	11.73	13.66	13.02	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0695	PUJ	MUJ	5481	MUJ5481	2006-09-26	Oscar Hernandez	NA	Santander	Encino	 Santuario de Flora y Fauna de Guanentá, Alto Rio Fonce, Quebrada aguas claras	2688	NA	NA	NA	Andean Forest	Anura	Bufonidae	Atelopus mittermeieri	42.72	11.77	10.92	10.47	15.77	16.56	16.18	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0696	PUJ	MUJ	5492	MUJ5492	2006-09-30	Oscar Hernandez	NA	Meta	Acacías	Finca la Perla	465	NA	3.98	-73.75	Wetland	Anura	Hylidae	Boana punctata	36.68	12.17	11.2	6.5	17.08	18.25	14.93	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0697	PUJ	MUJ	5496	MUJ5496	2006-09-30	Oscar Hernandez	NA	Meta	Acacías	22 Km Nooriente del Casco Urbano	NA	NA	3.98	-73.75	Wetland	Anura	Leptodactylidae	Leptodactylus colombiensis	36.25	11.89	10.86	7.23	18.05	16.73	18.02	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0698	PUJ	MUJ	5499	MUJ5499	2006-09-30	Oscar Hernandez	NA	Meta	Acacías	Finca la Perla	465	NA	3.98	-73.75	Wetland	Anura	Hylidae	Trachycephalus typhonius	61.82	19.28	19.14	13.33	29.62	28.21	25.81	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0699	PUJ	MUJ	5511	MUJ5511	2006-09	Oscar Hernandez	NA	Vichada	 Puerto Carreño	 Reserva Natural Bojonawi	NA	NA	NA	NA	Wetland	Anura	Leptodactylidae	Leptodactylus lithonaetes	56.83	22.07	20.82	12.53	24.95	26.18	25.84	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0700	PUJ	MUJ	5512	MUJ5512	2006-09	Oscar Hernandez	NA	Vichada	 Puerto Carreño	 Reserva Natural Bojonawi	NA	NA	NA	NA	Wetland	Anura	Leptodactylidae	Leptodactylus lithonaetes	54.37	21.99	21.78	11.5	22.54	24.69	24.52	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0701	PUJ	MUJ	5513	MUJ5513	2006-09	Oscar Hernandez	NA	Vichada	 Puerto Carreño	 Reserva Natural Bojonawi	NA	NA	NA	NA	Wetland	Anura	Hylidae	Osteocephalus taurinus	81.77	25.63	27.05	18.86	45.45	43.71	35.29	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0702	PUJ	MUJ	5514	MUJ5514	2006-09	Oscar Hernandez	NA	Vichada	 Puerto Carreño	 Reserva Natural Bojonawi	NA	NA	NA	NA	Wetland	Anura	Hylidae	Osteocephalus taurinus	88.43	27.37	28.3	18.26	45.48	45.37	34.11	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0703	PUJ	MUJ	5530	MUJ5530	2006-09	Oscar Hernandez	NA	Vichada	 Puerto Carreño	 Reserva Natural Bojonawi	NA	NA	NA	NA	Wetland	Anura	Bufonidae	Rhaebo guttatus	84.88	31.23	29.56	20.69	30.44	35.27	29.76	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0704	PUJ	MUJ	5550	MUJ5550	2006-10-10	Oscar Hernandez	NA	Meta	San Martín	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Boana punctata	34.94	12.17	11.66	6.05	16.83	16.77	14.64	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0705	PUJ	MUJ	5552	MUJ5552	2006-10-09	Oscar Hernandez	NA	Meta	San Martín	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Boana punctata	33.56	10.8	10.61	6.73	18.1	19.37	14.31	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0706	PUJ	MUJ	5554	MUJ5554	2006-10-10	Oscar Hernandez	NA	Meta	San Martín	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Boana punctata	31.87	10.28	10.63	5.99	16.2	16.79	13.6	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0707	PUJ	MUJ	5557	MUJ5557	2006-10-11	Oscar Hernandez	NA	Meta	San Martín	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Boana punctata	32.72	10.92	11.72	6.45	16.86	18.13	13.9	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0708	PUJ	MUJ	5562	MUJ5562	2006-10-12	Oscar Hernandez	NA	Meta	San Martín	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Boana punctata	34.95	11.52	11.43	6.72	16.94	17.59	13.82	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0709	PUJ	MUJ	5577	MUJ5577	2006-10-13	Oscar Hernandez	NA	Valle Del Cauca	 Alcalá	 Finca "La Comarca"	1244	NA	NA	NA	Wetland	Anura	Hylidae	Dendropsophus columbianus	23.51	7.43	7.28	5.07	10.56	10.33	9.98	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0710	PUJ	MUJ	5642	MUJ5642	2006-09-27	Oscar Hernandez	NA	Quindío	Circasia	Finca Tesalia Baja	1623	NA	4.58	-75.67	Wetland	Anura	Hylidae	Dendropsophus columbianus	32	9.39	9.72	6.7	15.91	14.08	12.8	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0711	PUJ	MUJ	5643	MUJ5643	2006-09-27	Oscar Hernandez	NA	Quindío	Circasia	Finca Tesalia Baja	1623	NA	4.58	-75.67	Wetland	Anura	Hylidae	Dendropsophus columbianus	39.36	11.12	11.71	7.5	19.39	17.49	16.1	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0712	PUJ	MUJ	5644	MUJ5644	2006-09-27	Oscar Hernandez	NA	Quindío	Circasia	Finca Tesalia Baja	1623	NA	4.58	-75.67	Wetland	Anura	Hylidae	Dendropsophus columbianus	26.1	8.38	8.28	5.31	12.34	11.97	11.51	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0713	PUJ	MUJ	5645	MUJ5645	2006-09-27	Oscar Hernandez	NA	Quindío	Circasia	Finca Tesalia Baja	1623	NA	4.58	-75.67	Wetland	Anura	Hylidae	Dendropsophus columbianus	32.87	9.87	9.8	6.59	16.5	15.36	12.59	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0714	PUJ	MUJ	5670	MUJ5670	2006-10-09	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Leptodactylidae	Leptodactylus macrosternum	47.38	14.39	14.01	8.51	26.7	23.28	26.76	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0715	PUJ	MUJ	5680	MUJ5680	2006-10-10	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Scinax wandae	24.59	7.18	7.17	4.7	12.54	10.81	9.76	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0716	PUJ	MUJ	5684	MUJ5684	2006-10-13	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Scinax wandae	22.47	6.72	6.42	4.29	11.06	10.05	9.36	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0717	PUJ	MUJ	5692	MUJ5692	2006-10-11	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Dendropsophus mathiassoni	23.63	6.26	5.87	3.62	9.77	10.14	7.89	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0718	PUJ	MUJ	5707	MUJ5707	2006-10-12	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Dendropsophus mathiassoni	19.61	5.77	5.63	4.06	9.4	8.87	8.43	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0719	PUJ	MUJ	5753	MUJ5753	2006-10-12	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Dendropsophus mathiassoni	19.03	5.85	5.94	4.02	8.9	9.34	8.96	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0720	PUJ	MUJ	5755	MUJ5755	2006-10-12	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Dendropsophus mathiassoni	18.99	5.49	5.71	4.13	8.94	9.48	7.88	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0721	PUJ	MUJ	5765	MUJ5765	2006-10-12	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Dendropsophus mathiassoni	19.31	5.49	5.56	3.71	9.43	9.04	8.66	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0722	PUJ	MUJ	5776	MUJ5776	2006-10-12	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Dendropsophus mathiassoni	18.58	6.25	5.76	3.19	9.55	9.4	8.58	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0723	PUJ	MUJ	5787	MUJ5787	2006-10-13	Oscar Hernandez	NA	Meta	Acacías	 Hacienda la Perla	465	NA	NA	NA	Wetland	Anura	Hylidae	Dendropsophus mathiassoni	23.9	6.6	7.12	4.48	11.71	11.48	8.81	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0724	PUJ	MUJ	5833	MUJ5833	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Bufonidae	Rhinella marina	78.64	31.93	31.55	20.62	32.81	35.63	34.47	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0725	PUJ	MUJ	5834	MUJ5834	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Bufonidae	Rhinella marina	98.27	38.97	38.91	27.86	41.78	45.99	40.95	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0726	PUJ	MUJ	5835	MUJ5835	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Ranidae	Lithobates palmipes	81.95	33.72	32.5	17.75	43.22	44.12	45.53	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0727	PUJ	MUJ	5836	MUJ5836	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Ranidae	Lithobates palmipes	76.97	30.9	29.23	16.72	42.64	42.63	42.05	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0728	PUJ	MUJ	5837	MUJ5837	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Ranidae	Lithobates palmipes	81.94	30.71	29.9	18.85	43.04	43.25	41.82	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0729	PUJ	MUJ	5841	MUJ5841	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Ranidae	Lithobates palmipes	77.86	29.21	26.91	16.81	40.71	40.48	40.18	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0730	PUJ	MUJ	5848	MUJ5848	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	24.81	8.19	8.03	5.23	12.07	11.81	11.26	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0731	PUJ	MUJ	5850	MUJ5850	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	22.68	7.69	7.69	5.12	11.82	12.38	11.05	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0732	PUJ	MUJ	5855	MUJ5855	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	24.54	7.99	7.68	5.02	12.74	12.34	11.02	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0733	PUJ	MUJ	5857	MUJ5857	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	25.53	8.4	8.5	5.29	13.54	12.91	11.69	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0734	PUJ	MUJ	5858	MUJ5858	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	24.61	8.41	7.92	5.45	13.54	13.24	10.74	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0735	PUJ	MUJ	5859	MUJ5859	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	23.76	8.35	7.67	4.63	11.88	12.29	10.44	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0736	PUJ	MUJ	5861	MUJ5861	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	25.77	8.34	8.61	5.42	13.68	13.53	11.62	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0737	PUJ	MUJ	5862	MUJ5862	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	25.25	8.26	8.18	4.98	13.09	12.59	11.26	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0738	PUJ	MUJ	5863	MUJ5863	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	25.44	7.68	7.88	4.71	13.41	13.08	11.23	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0739	PUJ	MUJ	5867	MUJ5867	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	23.25	8.09	8.04	4.92	12.68	12.48	11.55	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0740	PUJ	MUJ	5868	MUJ5868	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	25.81	9.18	8.92	5.31	12.99	12.18	11.31	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0741	PUJ	MUJ	5870	MUJ5870	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	22.63	8.22	7.86	4.79	11.8	11.12	10.97	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0742	PUJ	MUJ	5871	MUJ5871	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	25.74	8.44	8.67	5.79	13.54	12.88	12	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0743	PUJ	MUJ	5872	MUJ5872	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	23.72	8.71	8.04	4.77	12.44	11.56	10.69	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0744	PUJ	MUJ	5873	MUJ5873	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	23.14	7.2	7.57	4.9	12.38	11.23	10.8	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0745	PUJ	MUJ	5874	MUJ5874	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	25.48	8.72	8.22	5.55	13.01	13.13	11.24	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0746	PUJ	MUJ	5876	MUJ5876	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	25.84	8.63	8.82	5.58	14.03	12.72	12.48	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0747	PUJ	MUJ	5877	MUJ5877	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	32.24	11.39	11.26	6.23	17.23	17.38	16.13	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0748	PUJ	MUJ	5878	MUJ5878	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	36.23	12.18	11.67	6.28	19.4	17.7	17.35	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0749	PUJ	MUJ	5879	MUJ5879	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	25.39	8.11	8.07	5	12.57	12.12	11.48	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0750	PUJ	MUJ	5880	MUJ5880	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	27.89	9.77	9.38	5.22	13.32	13.11	11.78	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0751	PUJ	MUJ	5881	MUJ5881	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	24.54	8.22	8.22	5.1	12.22	12.07	11.26	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0752	PUJ	MUJ	5882	MUJ5882	2006-12-08	Oscar Hernandez	NA	Meta	La Macarena	Hato Yacare	495	NA	1.9634	-74.48172	Wetland	Anura	Hylidae	Dendropsophus reticulatus	36.35	11.87	11.08	6.51	19.51	17.82	17.1	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0753	PUJ	MUJ	5919	MUJ5919	NA	Oscar Hernandez	NA	Santander	Charalá	Arroyo por la Carretera Hada	1700	NA	6.2872	-73.14722	Wetland	Anura	Centrolenidae	Rulyrana adiazeta 	24.22	7.78	7.72	4.66	13.09	12.9	10.96	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0754	PUJ	MUJ	5921	MUJ5921	2006-10-12	Oscar Hernandez	NA	Meta	Acacías	 Hacienda La perla	465	NA	NA	NA	Wetland	Anura	Leptodactylidae	Leptodactylus fragilis	37.29	12.55	12	6.94	16.64	15.47	18.68	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:0755	PUJ	MUJ	5922	MUJ5922	2006-10-10	Oscar Hernandez	NA	Meta	Acacías	 Hacienda La perla	465	NA	NA	NA	Wetland	Anura	Leptodactylidae	Leptodactylus mystaceus	38.54	15.52	14.49	8.97	24.58	23.01	25.64	Absent
